generation,evaluation,comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
0,11,5,2,0,0,0,0.16291675814434362,0.04933842288069888,6.217235846055808,0.01327448566261629,4.756631854524043,0.14221085038561976,0.9038642801517692,114.04113565350225,16343820375.541843,0.0011605293368439965,0.20768173282141444,0.35056453834382134,0.29869324269505004,0.21722203595373846,569290.2943976473,0.04460882661584203,0.2757823448549681,0.042786005648650725,0.35056453834382134,1.4569106370599014,1.0,0.35056453834382134
0,12,1,2,0,0,1,6.1852796191988455,0.018251340895061658,2.113043307786051,0.07297195718919873,0.5961225714888639,90.34302999996116,1.3874276255170777,74.15518521756421,14480907150.082817,0.0013386204424319524,0.21953301561461988,0.3743306599108586,0.3091350164086356,0.2656513034404937,6992541.930409153,0.047782229184983704,0.24525198802075387,0.04623598054153176,0.3743306599108586,0.5388646891754143,1.0,0.3743306599108586
0,13,3,2,0,0,2,3.0088302985282613,0.03749318982586741,4.645540240313837,0.05214722302815021,3.7232245305503864,16.667573932628724,0.5211625224145015,70.26918320831112,13084056487.87775,0.0011609630239049528,0.39373769173950274,0.5728874307008042,0.30523606097768013,0.20440815580160107,662982.8719934463,0.04658452646058503,0.26070270064879697,0.044373884405298734,0.5728874307008042,1.1857768888010047,1.0,0.5728874307008042
0,14,4,0,0,0,2,9.605494383897955,0.0224612562649322,5.343994982119917,0.07591090459498352,6.185424635788662,1.767437098226089,0.806109080740865,119.11702118570363,19437732175.256306,0.001139839927702278,0.15651023617495174,0.17949801022015072,0.188362836959394,0.12674669590316665,116140.14160121049,0.017740279173695618,0.09057558067026839,0.017379752561572617,0.17949801022015072,1.7403023964748103,1.0,0.17949801022015072
0,15,2,0,1,0,0,0.13517285854167146,0.040089470494133785,9.616873201184175,0.024646142785016194,7.023843888216497,13.115803304075115,0.9287962957973596,118.7483906558198,18344648149.800163,0.0009436512377036048,0.09017717611016807,0.1828248195372777,0.19598069481215974,0.12814057512869262,613055.8980478415,0.019204216369528446,0.10963966775715017,0.01865081716375092,0.1828248195372777,0.8633426177584635,1.0,0.1828248195372777
0,16,2,0,1,0,0,8.987404406310796,0.019024989341724235,3.1014907625106503,0.015887572201250012,5.986732161464903,91.73492150087681,1.687536474591394,76.26892966132635,9904212138.558542,0.000680018017407716,0.3121985603561115,0.3692321014133806,0.23811332173173727,0.20250220616949532,6586987.252587329,0.028348976993060913,0.16442480525510428,0.027871939303153605,0.3692321014133806,0.39777502326528313,1.0,0.3692321014133806
0,17,3,0,0,0,2,1.9797668415766514,0.043412637528160436,1.2987965051765265,0.029607927694699176,3.308689486794886,24.630651635967688,1.181523341785954,127.20848358231014,16287061239.36249,0.001088279845226014,0.34046705832300633,0.48561549987678954,0.2894662486676703,0.2243966732717054,1420322.036298635,0.04189535455886676,0.26021861798334434,0.04059537515544355,0.48561549987678954,1.001880027947123,1.0,0.48561549987678954
0,18,2,0,1,0,0,9.067199888349863,0.018526990227857042,3.0534119058738574,0.016423062361904463,5.990452614535921,90.61625447185753,1.6789336217172544,76.6774219988852,9831696546.261969,0.0006874459704196733,0.309449619643952,0.3718277496443726,0.24124219681483405,0.2007054004842399,6472442.868912186,0.029098898762023564,0.1691215445495251,0.02855621865901754,0.3718277496443726,0.40241764515671025,1.0,0.3718277496443726
0,19,1,1,1,0,1,6.917064151424817,0.022544204746049595,6.556836468438243,0.039278969080987096,0.4039134293185769,1.0496682656815928,1.231408631692994,106.88741312602951,18717437593.517265,0.0009207207147166414,0.3602788315996389,0.4525837940541032,0.2601027212796789,0.16345078249653114,1761848.1604391527,0.033826712808547155,0.20073326088904053,0.03227898828061007,0.4525837940541032,1.0368558429694603,1.0,0.4525837940541032
0,20,5,2,0,0,0,0.11299119448861583,0.04859967406508895,6.259857493592154,0.010321671870775474,4.660966788186957,2.4315238662264393,0.9046858911291851,113.84713120659818,16239403589.255852,0.0011461747321991841,0.17944490931647328,0.3387558970218722,0.3173925257282835,0.20197368737823518,73548.94138125125,0.050369007694089564,0.2977941601007399,0.04754257838326941,0.3387558970218722,1.3839494876874454,1.0,0.3387558970218722
0,21,3,0,1,0,1,6.022803739203459,0.05640876850788011,3.1486492836001005,0.08179586295623685,1.0068156891121318,6.622872686893203,1.5389594371319573,106.93263135859549,10038738771.701094,0.0013965959935622822,0.1588754613372328,0.17132782248696052,0.17804371268003713,0.11836741703274167,18533.288789768405,0.015849781812445805,0.08844146173397105,0.015568504891620209,0.17132782248696052,1.5976895375964957,1.0,0.17132782248696052
0,22,4,0,0,0,2,9.577797393863959,0.022445552942965567,5.307813160548112,0.07648042138095615,6.195048417620925,1.8976004021070378,0.8151925779241748,119.16295735220667,19428763963.08928,0.001137476250820094,0.12980438083597645,0.1595357429692794,0.17221160824274814,0.11432222538574904,95495.49498493572,0.014828419006776882,0.07607749200934377,0.01457245863765893,0.1595357429692794,1.7221019460187703,1.0,0.1595357429692794
0,23,5,2,0,0,0,9.58740199446943,0.04202131246541804,9.438056373854753,0.05994141778439969,8.804458378386792,7.1367578641916305,1.3531740389737719,121.82058883157029,12230788845.891548,0.0006520061424151785,0.17911420629508906,0.3227086347035058,0.31346233213123803,0.21366860648411534,20727.949654117067,0.04912931683257729,0.08949119044714826,0.046859881907330724,0.3227086347035058,1.8094295111050542,1.0,0.3227086347035058
0,24,2,0,1,0,0,8.972908170646296,0.01884635227684595,3.1015011552681555,0.016669521982857892,6.006640380999728,92.26015915718294,1.68262322831934,76.39582157803373,9958001339.956549,0.0006835571467712093,0.3052833750142273,0.39432414789186454,0.2574445060017387,0.17941763404423638,1075429.1966393753,0.03313883683523964,0.1976555562815432,0.03180167758340204,0.39432414789186454,0.32179525422410776,1.0,0.39432414789186454
0,25,2,2,1,0,0,0.12477038306501645,0.040269669323088605,9.643862326010849,0.02435909814645135,7.034858417707844,12.998510583387807,0.9241410172616359,118.84250238912706,18371447619.90029,0.0009480822509955565,0.13814979119937512,0.15945694606807473,0.17188851626080198,0.12147682382267311,533375.2469532852,0.014772831011169996,0.080372797655889,0.014523980239057835,0.15945694606807473,0.835370068846696,1.0,0.15945694606807473
0,26,3,2,0,0,2,4.829014484122164,0.039733641326301215,6.365001603255049,0.05371128498974291,6.697762658244935,30.670955223227175,0.21179398919515163,94.19716095413064,15722000342.586437,0.0010551750069487725,0.12038608877377374,0.11906018299637594,0.12944937506742704,0.10951564206203501,3269986.2704513916,0.008378570352673701,0.04273633836115831,0.008332664450013724,0.11906018299637594,1.1015485101827218,1.0,0.11906018299637594
0,27,2,0,1,0,0,7.186065745062837,0.016843488420358183,1.401281849047297,0.013798960357215066,3.0014340032488924,61.34457800427493,1.9934624434210992,67.71943291192022,10744193153.144066,0.0007860593419518073,0.2982349292306552,0.3587253330988499,0.23928982725037123,0.19693758568292893,5613480.813916671,0.028629810712756252,0.16809439947540328,0.028035678911616606,0.3587253330988499,0.3651342635371645,1.0,0.3587253330988499
0,28,5,2,0,0,0,9.250749621459713,0.040097518815616046,8.244636640248034,0.02841409036750822,8.70931222624158,55.295552825829795,1.8196410014571338,99.08504230790349,10814173922.467659,0.0005908194489273287,0.0663881659304767,0.0906917900844142,0.09915898335981001,0.0641010785422784,1311819.449582278,0.004916251990475538,0.024057849221228556,0.004882189743601083,0.0906917900844142,0.9184284752943213,1.0,0.0906917900844142
